group,atom,ori,fsr
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.1228924989
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1303772291,0.1228924989
Nonmetal,H,0.1020214595,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.1228924989
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1303772291,0.1228924989
Nonmetal,H,0.1020214595,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.1228924989
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1303772291,0.1228924989
Nonmetal,H,0.1020214595,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.1228924989
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1303772291,0.1228924989
Nonmetal,H,0.1020214595,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.1228924989
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1303772291,0.1228924989
Nonmetal,H,0.1020214595,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.1228924989
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1303772291,0.1228924989
Nonmetal,H,0.1020214595,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.1228924989
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1303772291,0.1228924989
Nonmetal,H,0.1020214595,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.1228924989
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1303772291,0.1228924989
Nonmetal,H,0.1020214595,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.1228924989
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1303772291,0.1228924989
Nonmetal,H,0.1020214595,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1211696473,0.1228924989
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1303772291,0.1228924989
Nonmetal,H,0.1020214595,0.0999441627
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.111678923,0.108185978
Nonmetal,H,0.1303772291,0.108185978
Nonmetal,H,0.1303772291,0.108185978
Nonmetal,H,0.1303772291,0.108185978
Nonmetal,H,0.1303772291,0.108185978
Nonmetal,H,0.1303772291,0.108185978
Nonmetal,H,0.1303772291,0.108185978
Nonmetal,H,0.1303772291,0.108185978
Nonmetal,H,0.1303772291,0.108185978
Nonmetal,H,0.1211696473,0.108185978
Nonmetal,H,0.1303772291,0.108185978
Nonmetal,H,0.1303772291,0.108185978
Nonmetal,H,0.1303772291,0.108185978
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2129760406,-0.2188079047
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2129760406,-0.2188079047
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.0531554402,-0.0106624637
Nonmetal,C,0.0686996989,0.0715387911
Nonmetal,C,0.1020214595,0.0999441627
Nonmetal,C,0.2318885426,0.2270154568
Nonmetal,C,-0.3756428386,-0.3823263633
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.2022591631,0.1982073399
Nonmetal,C,-0.3555546224,-0.3667070158
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.2022591631,0.1982073399
Nonmetal,C,-0.3555546224,-0.3667070158
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.2022591631,0.1982073399
Nonmetal,C,-0.3555546224,-0.3667070158
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.2022591631,0.1982073399
Nonmetal,C,-0.3555546224,-0.3667070158
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.2022591631,0.1982073399
Nonmetal,C,-0.3535636365,-0.3667070158
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,C,0.2022591631,0.1982073399
Nonmetal,C,-0.3555546224,-0.3667070158
Nonmetal,C,-0.2190372888,-0.2188079047
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.2129760406,-0.2188079047
Nonmetal,N,-0.2558062077,-0.254874104
Nonmetal,N,-0.0991782745,-0.1090549914
Nonmetal,N,-0.1647316664,-0.1712554805
Nonmetal,N,-0.062798366,-0.0652443345
Nonmetal,N,-0.0290206692,-0.0381877323
Nonmetal,N,-0.062798366,-0.0652443345
Nonmetal,N,-0.0290206692,-0.0381877323
Nonmetal,N,-0.062798366,-0.0652443345
Nonmetal,N,-0.0290206692,-0.0381877323
Nonmetal,N,-0.062798366,-0.0652443345
Nonmetal,N,-0.0290206692,-0.0381877323
Nonmetal,N,-0.062798366,-0.0652443345
Nonmetal,N,-0.0290206692,-0.0381877323
Nonmetal,N,-0.062798366,-0.0652443345
Nonmetal,N,-0.0290206692,-0.0381877323
Transition Metal,Cd,0.6066903472,0.6001374811
Transition Metal,Cd,0.6066903472,0.6001374811
Transition Metal,Cd,0.6066903472,0.6001374811
Transition Metal,Cd,0.6066903472,0.6001374811
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,H,0.271811905,0.2720013648
Nonmetal,H,0.1219023764,0.1104068063
Nonmetal,H,0.1048255488,0.0961111501
Nonmetal,H,0.1604366153,0.1526780776
Nonmetal,H,0.1604366153,0.1398813199
Nonmetal,H,0.1076729074,0.0961111501
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.2047066324,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.2047066324,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.2047066324,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,C,-0.1086941082,-0.1625925108
Nonmetal,C,-0.0187147798,-0.0158778739
Nonmetal,C,0.4804709181,0.4445274847
Nonmetal,C,0.0711502357,0.0583771961
Nonmetal,C,-0.205845058,-0.2359568388
Nonmetal,C,0.271811905,0.2524107485
Nonmetal,C,-0.2047066324,-0.2556082076
Nonmetal,C,0.0711502357,0.0547802273
Nonmetal,N,-0.2557689895,-0.2652760022
Nonmetal,N,-0.3368419794,-0.3722401446
Nonmetal,N,-0.2557689895,-0.2652760022
Nonmetal,N,-0.3368419794,-0.3722401446
Nonmetal,N,-0.2557689895,-0.2652760022
Nonmetal,N,-0.3368419794,-0.3722401446
Nonmetal,N,-0.2557689895,-0.2652760022
Nonmetal,N,-0.3368419794,-0.3722401446
Nonmetal,N,-0.2557689895,-0.2652760022
Nonmetal,N,-0.3368419794,-0.3722401446
Nonmetal,N,-0.2557689895,-0.2652760022
Nonmetal,N,-0.3368419794,-0.3722401446
Nonmetal,N,-0.2557689895,-0.2652760022
